stem,img_path,direction,edge,xmin,ymin,xmax,ymax,bbox_w,bbox_h,cx,cy,xmin_norm,ymin_norm,xmax_norm,ymax_norm,bbox_w_norm,bbox_h_norm,cx_norm,cy_norm,aspect_ratio,offscreen_dist
image_1078,../data/train_data/train_data/image_1078.png,1,left,-183.72045993804932,225.9833469390869,-131.77268028259277,361.3773670196533,51.94777965545654,135.3940200805664,-157.74657011032104,293.6803569793701,-0.25516730546951294,0.4707986394564311,-0.18301761150360107,0.7528695146242778,0.07214969396591187,0.2820708751678467,-0.219092458486557,0.6118340770403544,2.606348548072059,131.77268028259277
image_1079,../data/train_data/train_data/image_1079.png,1,left,-178.21963548660278,229.17619132995605,-104.46298599243164,352.9289665222168,73.75664949417114,123.75277519226074,-141.3413107395172,291.0525789260864,-0.24752727150917053,0.4774503986040751,-0.14508748054504395,0.7352686802546183,0.10243979096412659,0.2578182816505432,-0.19630737602710724,0.6063595394293467,1.6778524518259292,104.46298599243164
image_108,../data/train_data/train_data/image_108.png,0,right,837.4812698364258,225.4864444732666,925.4880237579346,372.4650683403015,88.00675392150879,146.9786238670349,881.4846467971802,298.97575640678406,1.1631684303283691,0.4697634259859721,1.2854000329971313,0.7759688923756282,0.12223160266876221,0.30620546638965607,1.2242842316627502,0.6228661591808001,1.6700834574369348,117.48126983642578
image_1080,../data/train_data/train_data/image_1080.png,0,left,-238.5497260093689,223.53960418701172,-154.07395005226135,399.3331923484802,84.47577595710754,175.7935881614685,-196.31183803081512,311.436398267746,-0.33131906390190125,0.4657075087229411,-0.21399159729480743,0.8319441507260005,0.11732746660709381,0.3662366420030594,-0.27265533059835434,0.6488258297244708,2.0809940621406953,154.07395005226135
image_1081,../data/train_data/train_data/image_1081.png,0,right,828.9742469787598,224.81278800964355,884.8288249969482,358.16747093200684,55.85457801818848,133.35468292236328,856.901535987854,291.4901294708252,1.151353120803833,0.46835997502009075,1.2289289236068726,0.7461822311083476,0.07757580280303955,0.27782225608825684,1.1901410222053528,0.6072711030642192,2.3875336213074188,108.97424697875977
image_1082,../data/train_data/train_data/image_1082.png,0,left,-307.64158487319946,221.90976524353027,-183.93909215927124,436.250337600708,123.70249271392822,214.34057235717773,-245.79033851623535,329.08005142211914,-0.4272799789905548,0.4623120109240214,-0.25547096133232117,0.908854870001475,0.17180901765823364,0.4465428590774536,-0.341375470161438,0.6855834404627482,1.7327102118536708,183.93909215927124
image_1083,../data/train_data/train_data/image_1083.png,0,right,863.0676555633545,218.24579620361328,979.0041446685791,434.03835558891296,115.93648910522461,215.79255938529968,921.0359001159668,326.1420758962631,1.1987050771713257,0.454678742090861,1.3597279787063599,0.9042465741435687,0.16102290153503418,0.44956783205270767,1.2792165279388428,0.6794626581172148,1.8612997603321,143.0676555633545
image_1084,../data/train_data/train_data/image_1084.png,1,right,811.4600658416748,225.29263877868652,839.4072246551514,348.98802185058594,27.947158813476562,123.69538307189941,825.4336452484131,287.14033031463623,1.1270278692245483,0.4693596641222636,1.1658433675765991,0.7270583788553874,0.03881549835205078,0.2576987147331238,1.1464356184005737,0.5982090214888255,4.426045019368893,91.4600658416748
image_1086,../data/train_data/train_data/image_1086.png,0,left,-218.6122226715088,223.8399543762207,-117.90489792823792,405.61441802978516,100.70732474327087,181.77446365356445,-168.25856029987335,314.72718620300293,-0.3036280870437622,0.46633323828379314,-0.16375680267810822,0.8450300375620524,0.139871284365654,0.3786967992782593,-0.2336924448609352,0.6556816379229228,1.8049775834772175,117.90489792823792
image_1087,../data/train_data/train_data/image_1087.png,1,left,-216.81113004684448,220.05585098266602,-120.67353844642639,417.367235660553,96.13759160041809,197.31138467788696,-168.74233424663544,318.7115433216095,-0.3011265695095062,0.4584496895472209,-0.16760213673114777,0.8695150742928187,0.13352443277835846,0.41106538474559784,-0.234364353120327,0.6639823819200198,2.052385350966384,120.67353844642639
image_1089,../data/train_data/train_data/image_1089.png,1,right,815.5681800842285,222.81473541259766,950.509557723999,429.8956050872803,134.9413776397705,207.08086967468262,883.0388689041138,326.35517024993896,1.1327335834503174,0.4641973654429118,1.3201521635055542,0.8956158439318339,0.18741858005523682,0.4314184784889221,1.2264428734779358,0.6799066046873729,1.5345987516704502,95.56818008422852
image_1090,../data/train_data/train_data/image_1090.png,0,left,-277.6268935203552,218.79674339294434,-169.07010555267334,445.9978177547455,108.55678796768188,227.20107436180115,-223.34849953651428,332.3972805738449,-0.38559290766716003,0.4558265487353007,-0.23481959104537964,0.9291621203223864,0.1507733166217804,0.4733355715870857,-0.31020624935626984,0.6924943345288436,2.092923700261291,169.07010555267334
image_1091,../data/train_data/train_data/image_1091.png,1,left,-229.81724739074707,226.57463455200195,-139.48864459991455,381.5739288330078,90.32860279083252,154.99929428100586,-184.6529459953308,304.0742816925049,-0.3191906213760376,0.4720304886500041,-0.19373422861099243,0.7949456850687663,0.12545639276504517,0.3229151964187622,-0.256462424993515,0.6334880868593852,1.7159492064759003,139.48864459991455
image_1092,../data/train_data/train_data/image_1092.png,1,left,-214.48262929916382,222.67168426513672,-145.58818101882935,384.8263039588928,68.89444828033447,162.1546196937561,-180.03540515899658,303.74899411201477,-0.2978925406932831,0.46389934221903484,-0.2022058069705963,0.8017214665810267,0.09568673372268677,0.3378221243619919,-0.2500491738319397,0.6328104044000308,2.3536674397034427,145.58818101882935
image_1093,../data/train_data/train_data/image_1093.png,1,left,-159.92739915847778,228.08828735351562,-78.59257578849792,358.6444034576416,81.33482336997986,130.55611610412598,-119.25998747348785,293.3663454055786,-0.22212138772010803,0.4751839319864909,-0.10915635526180267,0.7471758405367533,0.11296503245830536,0.27199190855026245,-0.16563887149095535,0.6111798862616221,1.6051687419329095,78.59257578849792
image_1095,../data/train_data/train_data/image_1095.png,1,left,-265.0720739364624,221.43658065795898,-126.8542492389679,434.1045060157776,138.2178246974945,212.6679253578186,-195.96316158771515,327.7705433368683,-0.36815565824508667,0.4613262097040812,-0.1761864572763443,0.90438438753287,0.19196920096874237,0.44305817782878876,-0.2721710577607155,0.6828552986184756,1.53864326705522,126.8542492389679
image_1097,../data/train_data/train_data/image_1097.png,1,left,-179.61779594421387,223.65879440307617,-110.56758642196655,376.24714756011963,69.05020952224731,152.58835315704346,-145.0926911830902,299.9529709815979,-0.24946916103363037,0.46595582167307537,-0.15356609225273132,0.7838482240835826,0.09590306878089905,0.3178924024105072,-0.20151762664318085,0.624902022878329,2.2098173808999224,110.56758642196655
image_1098,../data/train_data/train_data/image_1098.png,0,right,858.0508518218994,222.09109687805176,1008.4929943084717,452.0304706096649,150.44214248657227,229.93937373161316,933.2719230651855,337.06078374385834,1.1917372941970825,0.46268978516260784,1.4006847143173218,0.9417301471034686,0.20894742012023926,0.47904036194086075,1.2962110042572021,0.7022099661330382,1.528423950437534,138.0508518218994
image_11,../data/train_data/train_data/image_11.png,0,right,852.6660060882568,222.4197998046875,913.0372524261475,386.7249503135681,60.371246337890625,164.30515050888062,882.8516292572021,304.5723750591278,1.1842583417892456,0.4633745829264323,1.268107295036316,0.8056769798199336,0.08384895324707031,0.3423023968935013,1.2261828184127808,0.6345257813731829,2.7215795676849934,132.66600608825684
image_110,../data/train_data/train_data/image_110.png,0,right,872.4239730834961,218.25360679626465,917.7478981018066,406.81373739242554,45.32392501831055,188.5601305961609,895.0859355926514,312.5336720943451,1.2116999626159668,0.4546950141588847,1.2746498584747314,0.8475286195675532,0.06294989585876465,0.3928336054086685,1.2431749105453491,0.651111816863219,4.160278054470877,152.4239730834961
image_1100,../data/train_data/train_data/image_1100.png,1,right,863.4109783172607,220.9268035888672,905.4756546020508,384.85484981536865,42.06467628479004,163.92804622650146,884.4433164596558,302.8908267021179,1.1991819143295288,0.4602641741434733,1.2576050758361816,0.8017809371153514,0.05842316150665283,0.34151676297187805,1.2283934950828552,0.6310225556294123,3.8970476110801644,143.41097831726074
image_1101,../data/train_data/train_data/image_1101.png,0,right,813.7826442718506,226.67911911010742,882.9009819030762,353.0680122375488,69.11833763122559,126.3888931274414,848.3418130874634,289.8735656738281,1.1302536725997925,0.4722481648127238,1.2262513637542725,0.7355583588282267,0.09599769115447998,0.26331019401550293,1.1782525181770325,0.6039032618204753,1.8285869923807703,93.78264427185059
image_1104,../data/train_data/train_data/image_1104.png,1,left,-258.42867136001587,222.43722343444824,-155.2279543876648,421.424681186676,103.20071697235107,198.98745775222778,-206.82831287384033,321.93095231056213,-0.35892871022224426,0.4634108821551005,-0.21559438109397888,0.8779680858055751,0.14333432912826538,0.41455720365047455,-0.2872615456581116,0.6706894839803378,1.9281596445259128,155.2279543876648
image_1105,../data/train_data/train_data/image_1105.png,0,right,850.581865310669,224.4354763031006,960.9517192840576,399.7806921005249,110.36985397338867,175.34521579742432,905.7667922973633,312.10808420181274,1.1813637018203735,0.4675739089647929,1.3346551656723022,0.8328764418760936,0.1532914638519287,0.36530253291130066,1.258009433746338,0.6502251754204432,1.588705697116369,130.58186531066895
image_1106,../data/train_data/train_data/image_1106.png,0,right,866.5159893035889,215.11889839172363,965.1282405853271,450.5366017818451,98.61225128173828,235.41770339012146,915.822114944458,332.82775008678436,1.2034944295883179,0.44816437164942424,1.3404558897018433,0.938617920378844,0.1369614601135254,0.4904535487294197,1.2719751596450806,0.6933911460141341,2.387306854170946,146.51598930358887
image_1107,../data/train_data/train_data/image_1107.png,1,right,862.2961235046387,217.3506965637207,961.7546653747559,433.43721532821655,99.45854187011719,216.08651876449585,912.0253944396973,325.3939559459686,1.1976335048675537,0.45281395117441814,1.3357703685760498,0.9029941986004512,0.1381368637084961,0.450180247426033,1.2667019367218018,0.6779040748874346,2.172629064346057,142.29612350463867
image_1108,../data/train_data/train_data/image_1108.png,0,left,-177.8124439716339,228.30572509765625,-98.80937218666077,365.80609464645386,79.00307178497314,137.5003695487976,-138.31090807914734,297.05590987205505,-0.24696172773838043,0.47563692728678386,-0.13723523914813995,0.7620960305134455,0.10972648859024048,0.2864591032266617,-0.1920984834432602,0.6188664789001147,1.7404433326724265,98.80937218666077
image_1109,../data/train_data/train_data/image_1109.png,1,right,824.8710250854492,223.86021041870117,862.8607177734375,364.1282048225403,37.98969268798828,140.2679944038391,843.8658714294434,293.9942076206207,1.1456542015075684,0.4663754383722941,1.1984176635742188,0.7586004267136256,0.05276346206665039,0.2922249883413315,1.1720359325408936,0.6124879325429599,3.6922645191123,104.87102508544922
image_111,../data/train_data/train_data/image_111.png,0,right,833.1102561950684,222.26979637145996,876.4118385314941,375.17875576019287,43.30158233642578,152.9089593887329,854.7610473632812,298.7242760658264,1.157097578048706,0.4630620757738749,1.2172386646270752,0.7816224078337352,0.06014108657836914,0.31856033205986023,1.1871681213378906,0.622342241803805,3.5312556987115955,113.11025619506836
image_1110,../data/train_data/train_data/image_1110.png,1,right,844.2311668395996,224.63363075256348,934.2484188079834,399.4807424545288,90.01725196838379,174.84711170196533,889.2397928237915,312.05718660354614,1.1725432872772217,0.46798673073450725,1.2975672483444214,0.8322515467802684,0.1250239610671997,0.3642648160457611,1.2350552678108215,0.6501191387573878,1.942373354869529,124.23116683959961
image_1111,../data/train_data/train_data/image_1111.png,0,right,825.0026035308838,224.35290718078613,877.4442958831787,368.651997089386,52.44169235229492,144.29908990859985,851.2234497070312,296.50245213508606,1.1458369493484497,0.4674018899599711,1.2186726331710815,0.7680249939362208,0.07283568382263184,0.3006231039762497,1.1822547912597656,0.617713441948096,2.7516100918181965,105.00260353088379
image_1113,../data/train_data/train_data/image_1113.png,1,right,841.11328125,221.75097846984863,896.7859840393066,386.05087900161743,55.67270278930664,164.2999005317688,868.9496326446533,303.90092873573303,1.168212890625,0.461981205145518,1.2455360889434814,0.804272664586703,0.07732319831848145,0.342291459441185,1.2068744897842407,0.6331269348661105,2.9511752133457905,121.11328125
image_1116,../data/train_data/train_data/image_1116.png,0,left,-245.4301929473877,222.3234691619873,-156.89633131027222,407.89652729034424,88.53386163711548,185.57305812835693,-201.16326212882996,315.10999822616577,-0.3408752679824829,0.46317389408747356,-0.21791157126426697,0.8497844318548838,0.12296369671821594,0.3866105377674103,-0.27939341962337494,0.6564791629711787,2.0960687210164606,156.89633131027222
image_1118,../data/train_data/train_data/image_1118.png,0,left,-185.76842308044434,224.24367332458496,-107.58652567863464,388.5887494087219,78.18189740180969,164.34507608413696,-146.6774743795395,306.41621136665344,-0.25801169872283936,0.4671743194262187,-0.14942573010921478,0.809559894601504,0.10858596861362457,0.34238557517528534,-0.20371871441602707,0.6383671070138613,2.1020860524719476,107.58652567863464
image_112,../data/train_data/train_data/image_112.png,1,right,799.5810127258301,228.1429901123047,857.1382141113281,349.7554340362549,57.55720138549805,121.6124439239502,828.3596134185791,288.9492120742798,1.1105291843414307,0.47529789606730144,1.190469741821289,0.7286571542421977,0.0799405574798584,0.25335925817489624,1.1504994630813599,0.6019775251547496,2.1128971005631856,79.58101272583008
image_1121,../data/train_data/train_data/image_1121.png,0,left,-263.45534563064575,217.01758766174316,-201.90832614898682,421.365597486496,61.547019481658936,204.3480098247528,-232.68183588981628,319.19159257411957,-0.36591020226478577,0.45211997429529827,-0.2804282307624817,0.8778449947635333,0.08548197150230408,0.425725020468235,-0.32316921651363373,0.6649824845294158,3.320193431716847,201.90832614898682
